,simulation TH 0,simulation TH 1,simulation TH 2,simulation TH 3,simulation TH 4,simulation TH 5,simulation TH 6,simulation TH 7,simulation TH 8,simulation TH 9,simulation TH 10,simulation TH 11,simulation TH 12,simulation TH 13,simulation TH 14,simulation TH 15,simulation TH 16,simulation TH 17,simulation TH 18,simulation TH 19,simulation TH 20,simulation TH 21,simulation TH 22,simulation TH 23,simulation TH 24,simulation TH 25,simulation TH 26,simulation TH 27,simulation TH 28,simulation TH 29,simulation TH 30,simulation TH 31,simulation TH 32,simulation TH 33,simulation TH 34,simulation TH 35,simulation TH 36,simulation TH 37,simulation TH 38,simulation TH 39,simulation TH 40,simulation TH 41,simulation TH 42,simulation TH 43,simulation TH 44,simulation TH 45,simulation TH 46,simulation TH 47,simulation TH 48,simulation TH 49,simulation TH 50,simulation TH 51,simulation TH 52,simulation TH 53,simulation TH 54,simulation TH 55,simulation TH 56,simulation TH 57,simulation TH 58,simulation TH 59,simulation TH 60,simulation TH 61,simulation TH 62,simulation TH 63,simulation TH 64,simulation TH 65,simulation TH 66,simulation TH 67,simulation TH 68,simulation TH 69,simulation TH 70,simulation TH 71,simulation TH 72,simulation TH 73,simulation TH 74,simulation TH 75,simulation TH 76,simulation TH 77,simulation TH 78,simulation TH 79,simulation TH 80,simulation TH 81,simulation TH 82,simulation TH 83,simulation TH 84,simulation TH 85,simulation TH 86,simulation TH 87,simulation TH 88,simulation TH 89,simulation TH 90,simulation TH 91,simulation TH 92,simulation TH 93,simulation TH 94,simulation TH 95,simulation TH 96,simulation TH 97,simulation TH 98,simulation TH 99,renewal process TH,M/G/1 TH,no congestion TH,simulation delay 0,simulation delay 1,simulation delay 2,simulation delay 3,simulation delay 4,simulation delay 5,simulation delay 6,simulation delay 7,simulation delay 8,simulation delay 9,simulation delay 10,simulation delay 11,simulation delay 12,simulation delay 13,simulation delay 14,simulation delay 15,simulation delay 16,simulation delay 17,simulation delay 18,simulation delay 19,simulation delay 20,simulation delay 21,simulation delay 22,simulation delay 23,simulation delay 24,simulation delay 25,simulation delay 26,simulation delay 27,simulation delay 28,simulation delay 29,simulation delay 30,simulation delay 31,simulation delay 32,simulation delay 33,simulation delay 34,simulation delay 35,simulation delay 36,simulation delay 37,simulation delay 38,simulation delay 39,simulation delay 40,simulation delay 41,simulation delay 42,simulation delay 43,simulation delay 44,simulation delay 45,simulation delay 46,simulation delay 47,simulation delay 48,simulation delay 49,simulation delay 50,simulation delay 51,simulation delay 52,simulation delay 53,simulation delay 54,simulation delay 55,simulation delay 56,simulation delay 57,simulation delay 58,simulation delay 59,simulation delay 60,simulation delay 61,simulation delay 62,simulation delay 63,simulation delay 64,simulation delay 65,simulation delay 66,simulation delay 67,simulation delay 68,simulation delay 69,simulation delay 70,simulation delay 71,simulation delay 72,simulation delay 73,simulation delay 74,simulation delay 75,simulation delay 76,simulation delay 77,simulation delay 78,simulation delay 79,simulation delay 80,simulation delay 81,simulation delay 82,simulation delay 83,simulation delay 84,simulation delay 85,simulation delay 86,simulation delay 87,simulation delay 88,simulation delay 89,simulation delay 90,simulation delay 91,simulation delay 92,simulation delay 93,simulation delay 94,simulation delay 95,simulation delay 96,simulation delay 97,simulation delay 98,simulation delay 99,delay renewal,delay mg1,delay no cong,simulation speed 0,simulation speed 1,simulation speed 2,simulation speed 3,simulation speed 4,simulation speed 5,simulation speed 6,simulation speed 7,simulation speed 8,simulation speed 9,simulation speed 10,simulation speed 11,simulation speed 12,simulation speed 13,simulation speed 14,simulation speed 15,simulation speed 16,simulation speed 17,simulation speed 18,simulation speed 19,simulation speed 20,simulation speed 21,simulation speed 22,simulation speed 23,simulation speed 24,simulation speed 25,simulation speed 26,simulation speed 27,simulation speed 28,simulation speed 29,simulation speed 30,simulation speed 31,simulation speed 32,simulation speed 33,simulation speed 34,simulation speed 35,simulation speed 36,simulation speed 37,simulation speed 38,simulation speed 39,simulation speed 40,simulation speed 41,simulation speed 42,simulation speed 43,simulation speed 44,simulation speed 45,simulation speed 46,simulation speed 47,simulation speed 48,simulation speed 49,simulation speed 50,simulation speed 51,simulation speed 52,simulation speed 53,simulation speed 54,simulation speed 55,simulation speed 56,simulation speed 57,simulation speed 58,simulation speed 59,simulation speed 60,simulation speed 61,simulation speed 62,simulation speed 63,simulation speed 64,simulation speed 65,simulation speed 66,simulation speed 67,simulation speed 68,simulation speed 69,simulation speed 70,simulation speed 71,simulation speed 72,simulation speed 73,simulation speed 74,simulation speed 75,simulation speed 76,simulation speed 77,simulation speed 78,simulation speed 79,simulation speed 80,simulation speed 81,simulation speed 82,simulation speed 83,simulation speed 84,simulation speed 85,simulation speed 86,simulation speed 87,simulation speed 88,simulation speed 89,simulation speed 90,simulation speed 91,simulation speed 92,simulation speed 93,simulation speed 94,simulation speed 95,simulation speed 96,simulation speed 97,simulation speed 98,simulation speed 99,deadlock sim0,deadlock sim1,deadlock sim2,deadlock sim3,deadlock sim4,deadlock sim5,deadlock sim6,deadlock sim7,deadlock sim8,deadlock sim9,deadlock sim10,deadlock sim11,deadlock sim12,deadlock sim13,deadlock sim14,deadlock sim15,deadlock sim16,deadlock sim17,deadlock sim18,deadlock sim19,deadlock sim20,deadlock sim21,deadlock sim22,deadlock sim23,deadlock sim24,deadlock sim25,deadlock sim26,deadlock sim27,deadlock sim28,deadlock sim29,deadlock sim30,deadlock sim31,deadlock sim32,deadlock sim33,deadlock sim34,deadlock sim35,deadlock sim36,deadlock sim37,deadlock sim38,deadlock sim39,deadlock sim40,deadlock sim41,deadlock sim42,deadlock sim43,deadlock sim44,deadlock sim45,deadlock sim46,deadlock sim47,deadlock sim48,deadlock sim49,deadlock sim50,deadlock sim51,deadlock sim52,deadlock sim53,deadlock sim54,deadlock sim55,deadlock sim56,deadlock sim57,deadlock sim58,deadlock sim59,deadlock sim60,deadlock sim61,deadlock sim62,deadlock sim63,deadlock sim64,deadlock sim65,deadlock sim66,deadlock sim67,deadlock sim68,deadlock sim69,deadlock sim70,deadlock sim71,deadlock sim72,deadlock sim73,deadlock sim74,deadlock sim75,deadlock sim76,deadlock sim77,deadlock sim78,deadlock sim79,deadlock sim80,deadlock sim81,deadlock sim82,deadlock sim83,deadlock sim84,deadlock sim85,deadlock sim86,deadlock sim87,deadlock sim88,deadlock sim89,deadlock sim90,deadlock sim91,deadlock sim92,deadlock sim93,deadlock sim94,deadlock sim95,deadlock sim96,deadlock sim97,deadlock sim98,deadlock sim99,max rho renewal,max rho mg1,max rho no cong,avg rho renewal,avg rho mg1,avg rho no cong,block rate renewal,block rate mg1,block rate no cong,block rate sim0,block rate sim1,block rate sim2,block rate sim3,block rate sim4,block rate sim5,block rate sim6,block rate sim7,block rate sim8,block rate sim9,block rate sim10,block rate sim11,block rate sim12,block rate sim13,block rate sim14,block rate sim15,block rate sim16,block rate sim17,block rate sim18,block rate sim19,block rate sim20,block rate sim21,block rate sim22,block rate sim23,block rate sim24,block rate sim25,block rate sim26,block rate sim27,block rate sim28,block rate sim29,block rate sim30,block rate sim31,block rate sim32,block rate sim33,block rate sim34,block rate sim35,block rate sim36,block rate sim37,block rate sim38,block rate sim39,block rate sim40,block rate sim41,block rate sim42,block rate sim43,block rate sim44,block rate sim45,block rate sim46,block rate sim47,block rate sim48,block rate sim49,block rate sim50,block rate sim51,block rate sim52,block rate sim53,block rate sim54,block rate sim55,block rate sim56,block rate sim57,block rate sim58,block rate sim59,block rate sim60,block rate sim61,block rate sim62,block rate sim63,block rate sim64,block rate sim65,block rate sim66,block rate sim67,block rate sim68,block rate sim69,block rate sim70,block rate sim71,block rate sim72,block rate sim73,block rate sim74,block rate sim75,block rate sim76,block rate sim77,block rate sim78,block rate sim79,block rate sim80,block rate sim81,block rate sim82,block rate sim83,block rate sim84,block rate sim85,block rate sim86,block rate sim87,block rate sim88,block rate sim89,block rate sim90,block rate sim91,block rate sim92,block rate sim93,block rate sim94,block rate sim95,block rate sim96,block rate sim97,block rate sim98,block rate sim99
0,200,197,197,202,197,204,197,198,197,199,201,198,197,196,202,197,195,201,196,204,199,200,198,199,202,198,199,200,200,201,203,201,195,198,200,195,198,201,194,200,199,198,200,202,197,195,198,201,199,199,198,201,196,199,200,203,200,199,198,192,199,198,199,196,198,198,201,200,200,197,201,199,197,197,198,200,202,199,199,199,196,198,194,201,197,200,197,193,201,199,202,199,201,200,196,198,200,201,195,199,198.67549668874182,198.67549668874182,198.67549668874182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.575,0.5724,0.5849,0.5623,0.5789,0.5647,0.5874,0.5783,0.5747,0.5733,0.576,0.5776,0.5773,0.5804,0.5764,0.5714,0.5885,0.5698,0.5815,0.5776,0.5753,0.58,0.5751,0.5673,0.5714,0.5736,0.577,0.5736,0.5695,0.5746,0.5706,0.5715,0.5819,0.5805,0.5767,0.5817,0.5796,0.5708,0.5832,0.5712,0.5808,0.5772,0.5818,0.5759,0.5765,0.5807,0.5643,0.5735,0.569,0.5701,0.578,0.573,0.5755,0.5742,0.5727,0.5738,0.5772,0.5782,0.5715,0.5847,0.5755,0.5739,0.5765,0.5738,0.5784,0.5791,0.5764,0.578,0.5806,0.5743,0.5626,0.5758,0.5729,0.5798,0.5799,0.5729,0.576,0.5737,0.5747,0.571,0.5764,0.5776,0.5791,0.5733,0.5786,0.5798,0.5806,0.5797,0.5708,0.5781,0.567,0.5706,0.5784,0.5748,0.576,0.5746,0.5796,0.5758,0.5789,0.5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028973509933774837,0.028973509933774837,0.0,0.005489047376464596,0.005489047376464596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,395,394,397,389,388,396,397,388,394,390,399,392,393,385,394,392,390,397,391,397,394,395,395,392,398,394,395,398,390,392,391,396,391,387,389,389,391,392,391,396,390,395,387,394,390,389,391,394,392,398,391,394,395,397,397,397,394,393,394,391,392,392,387,390,396,396,383,397,403,397,394,394,392,398,394,391,396,394,390,395,394,395,391,396,391,391,391,390,394,388,391,388,390,394,399,392,392,393,389,396,391.6576321743013,391.56446498258913,396.3731420008971,123,183,208,180,187,175,138,196,176,176,208,201,183,157,209,187,186,230,172,225,149,164,218,179,235,193,192,149,167,171,230,200,183,201,232,185,204,146,220,161,181,209,241,204,224,213,188,180,258,145,274,185,162,189,182,167,191,197,251,204,189,158,161,214,155,148,203,217,156,215,203,134,189,212,201,176,196,179,169,276,231,193,174,178,181,167,185,215,210,191,163,206,189,159,211,162,208,189,189,134,237.09015636917388,241.79285170842314,0.0,0.57215,0.57015,0.568,0.57465,0.5726,0.57375,0.57235,0.57335,0.5689,0.572,0.56805,0.56945,0.5659,0.57525,0.5708,0.5729,0.57225,0.5714,0.56945,0.5682,0.57125,0.572,0.5667,0.57275,0.56685,0.5683,0.56565,0.571,0.57315,0.57185,0.5752,0.56515,0.5701,0.5729,0.57065,0.56645,0.57185,0.57585,0.56795,0.5667,0.5697,0.5702,0.57095,0.56835,0.56825,0.5722,0.56985,0.56815,0.5651,0.5711,0.56735,0.5696,0.56755,0.5686,0.5704,0.56765,0.5695,0.56845,0.5646,0.56925,0.5693,0.56885,0.5753,0.5723,0.57115,0.56815,0.5765,0.5598,0.564,0.5659,0.5706,0.57385,0.56845,0.56195,0.56975,0.5706,0.5668,0.56795,0.57635,0.5706,0.56595,0.5632,0.57175,0.57405,0.57115,0.57185,0.5711,0.57335,0.5725,0.57435,0.56855,0.574,0.5712,0.5726,0.5698,0.56805,0.5702,0.569,0.571,0.56945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05711152573206954,0.057097577416380024,0.0,0.010819809929899765,0.010817167413828477,0.0,3.159653208424025e-07,3.1603645710755283e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,588,582,583,582,581,590,577,582,582,593,587,588,584,589,584,582,586,594,591,582,585,581,583,585,583,581,575,583,585,581,586,577,581,582,578,579,578,581,574,582,581,587,586,586,587,578,584,587,579,586,579,577,585,579,590,586,581,581,579,589,584,578,585,581,584,583,585,577,581,576,583,589,579,580,581,584,586,589,575,580,585,582,577,581,584,587,579,591,589,577,584,583,585,585,577,583,586,583,586,573,579.2831373525091,578.7506427599001,592.963056268801,640,639,639,698,614,557,565,549,645,660,554,523,589,591,602,665,605,488,604,599,566,602,643,524,610,560,580,623,549,586,543,678,607,630,696,544,642,703,660,680,646,539,578,596,604,631,647,581,625,514,631,450,491,583,645,514,625,605,610,515,643,558,534,520,530,639,581,678,634,619,607,637,519,548,593,544,651,588,598,596,620,663,698,607,585,577,528,545,632,569,590,549,527,573,614,567,570,605,616,621,691.6851564603718,718.7255231024584,0.0,0.5623,0.5642999999999999,0.5656333333333332,0.5629666666666666,0.5620333333333333,0.5674666666666667,0.5681666666666666,0.5618333333333333,0.5644666666666667,0.5586666666666666,0.5677333333333333,0.5649000000000001,0.5673333333333334,0.5619666666666667,0.5668666666666666,0.5639,0.5640333333333333,0.5638666666666666,0.5647333333333333,0.5625000000000001,0.5655333333333333,0.5607333333333334,0.5617333333333334,0.5680666666666666,0.567,0.5660333333333334,0.5707666666666666,0.5637999999999999,0.5657000000000001,0.5672,0.5641,0.5646999999999999,0.5651,0.5655666666666666,0.5653333333333334,0.5653333333333334,0.566,0.5627999999999999,0.5661666666666667,0.5667,0.5662,0.5648666666666667,0.566,0.5632,0.5618666666666667,0.5661,0.5628,0.5623333333333334,0.5648666666666667,0.5660333333333334,0.5636333333333333,0.5710333333333334,0.5666,0.5675333333333332,0.5587333333333334,0.5671,0.5625666666666667,0.5620333333333333,0.5660333333333333,0.5618666666666666,0.5604666666666666,0.5664,0.5675666666666666,0.5672,0.5676666666666667,0.5643999999999999,0.5682666666666667,0.5636666666666666,0.563,0.5646333333333334,0.5651333333333334,0.5610999999999999,0.5715,0.5691333333333334,0.5658666666666667,0.5662666666666668,0.5592666666666666,0.5598666666666667,0.5689666666666666,0.5632999999999999,0.5622666666666667,0.5618666666666667,0.5649333333333334,0.5641666666666667,0.5633333333333334,0.5659333333333333,0.5683666666666667,0.5615000000000001,0.5604333333333333,0.5641666666666666,0.5636,0.5645000000000001,0.5629,0.5621999999999999,0.5657,0.564,0.5669333333333333,0.5633333333333334,0.5632,0.5670666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08447960227201037,0.08440213346960374,0.0,0.016004707067796244,0.015990030560615032,0.0,1.5298374628794873e-06,1.5240500897589627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,769,769,768,775,764,769,757,767,759,763,768,771,774,771,774,774,773,771,769,769,772,777,773,764,771,769,770,766,773,762,765,765,770,767,773,762,764,773,777,768,770,779,764,775,774,766,772,767,781,763,771,768,778,759,770,765,769,775,766,766,770,777,772,764,764,772,770,782,774,762,770,784,768,766,764,763,767,770,762,765,768,764,759,769,774,765,765,760,771,766,770,778,763,773,771,771,771,770,769,768,761.840332938332,760.3185148400793,788.2940936019497,1228,1080,1104,1170,1332,1333,1414,1044,1228,1273,1214,1152,1078,1169,1228,1245,1143,1246,1148,1299,1367,1167,1161,1167,1134,1264,1187,1325,1179,1245,1048,1156,1185,1254,1319,1299,1290,1139,1213,1099,1162,1228,1092,1170,1108,1471,1306,1184,1230,1334,1407,1246,1113,1224,1334,1098,1198,1293,1285,1209,1044,1207,1244,1306,1416,1088,1206,1152,1212,1225,1215,1241,1199,1142,1171,1254,1278,1173,1053,1227,1224,1261,1382,1185,1415,1337,1012,1331,1136,1278,1232,1309,1283,1176,1287,1172,1255,1124,1152,1155,1345.944215106008,1423.712469026882,0.0,0.55855,0.562875,0.5575,0.5585,0.558725,0.55815,0.55625,0.562775,0.565025,0.559075,0.559575,0.558625,0.562375,0.559675,0.5543,0.5551,0.559475,0.556375,0.553575,0.559175,0.554625,0.55955,0.55685,0.5581,0.56015,0.555475,0.557475,0.5571,0.5586,0.558925,0.562075,0.55735,0.56255,0.555825,0.55265,0.557175,0.55915,0.5594,0.55685,0.559625,0.5578,0.55685,0.558875,0.557975,0.559225,0.553475,0.557025,0.558625,0.555275,0.560775,0.552575,0.557675,0.55965,0.56275,0.55335,0.56075,0.559525,0.5568,0.55685,0.55995,0.55955,0.554475,0.5591,0.55695,0.556675,0.5608,0.562525,0.55615,0.55795,0.56205,0.559025,0.555675,0.560825,0.55935,0.5598,0.558425,0.558825,0.5582,0.5646,0.5602,0.560425,0.557925,0.560675,0.561025,0.555975,0.5564,0.5651,0.55845,0.559425,0.55645,0.5567,0.552475,0.556275,0.5572,0.5567,0.5592,0.557925,0.55935,0.557775,0.557325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11110533201516809,0.11088468910242615,0.0,0.02104896619715932,0.021007165276107992,0.0,4.620216068793822e-06,4.5822398256334585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.36000000000000004,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
4,945,949,948,941,955,948,952,951,955,945,952,946,949,947,945,948,950,944,942,945,950,945,949,949,953,960,949,947,941,945,954,942,941,949,957,952,955,943,948,954,960,959,940,951,953,956,954,941,945,950,951,955,960,941,949,949,958,951,954,951,956,953,948,956,953,952,950,946,953,954,951,947,946,948,949,949,943,947,949,951,965,952,945,949,947,945,947,948,953,950,951,961,952,950,952,950,951,944,949,944,939.5710104481773,936.3478433679852,982.1899535531672,2296,2141,2130,2119,2181,2110,2072,2065,2135,2195,2046,2242,1875,1994,1956,2142,2233,2046,2037,2200,1969,2295,2243,2072,2140,1908,2026,1947,2086,2202,2169,2125,1915,2190,2155,1838,2097,2148,2118,2049,2052,2226,2108,2064,2060,2080,1990,2025,2273,2203,2130,2018,1923,2133,2100,2186,2162,1842,1959,2091,2022,2227,2010,2008,1899,1931,2198,2222,2179,2142,2136,2149,2115,1986,2138,1993,2293,2146,2008,2110,2135,2055,2231,2127,2187,2220,2250,2251,1954,2082,1946,1936,2012,2044,2072,2233,2128,2284,2083,2086,2183.855307140723,2349.752387085508,0.0,0.54752,0.5515800000000001,0.55182,0.5527599999999999,0.54982,0.5533000000000001,0.55284,0.5531200000000001,0.54848,0.5494,0.55232,0.5517,0.5580200000000001,0.55498,0.55406,0.5516,0.5525800000000001,0.55494,0.55536,0.5527,0.5554399999999999,0.55122,0.5479200000000001,0.54874,0.5469999999999999,0.5535200000000001,0.5514600000000001,0.5563,0.5546,0.55186,0.5478,0.55294,0.5543000000000001,0.55108,0.5458400000000001,0.55586,0.55294,0.55088,0.55184,0.5521,0.55042,0.54786,0.55494,0.5537599999999999,0.5510400000000001,0.5514600000000001,0.5518200000000001,0.55654,0.5504199999999999,0.5493,0.5533399999999999,0.5523,0.5562,0.5521000000000001,0.5521,0.54994,0.5488,0.5563799999999999,0.55296,0.54848,0.554,0.54644,0.5539199999999999,0.55098,0.5520400000000001,0.5542199999999999,0.5518,0.5499,0.5464600000000001,0.5490200000000001,0.54852,0.5504399999999999,0.5552400000000001,0.55316,0.551,0.5559999999999999,0.5469999999999999,0.55178,0.55102,0.5517799999999999,0.54682,0.5538599999999999,0.55298,0.55122,0.54988,0.5517599999999999,0.55216,0.54904,0.55718,0.5528599999999999,0.55518,0.5530200000000001,0.5506199999999999,0.5547199999999999,0.5477,0.55072,0.55184,0.5496200000000001,0.5549200000000001,0.5526599999999999,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1370310355919928,0.13656605111786357,0.0,0.02596060498468085,0.025872513420571067,0.0,1.078194910619837e-05,1.0635756203710658e-05,0.0,0.7200000000000001,0.0,0.0,0.36000000000000004,1.0799999999999998,1.8,0.0,0.7200000000000001,0.0,2.52,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.36000000000000004,1.4400000000000002,0.0,0.0,1.4400000000000002,1.4400000000000002,0.0,0.7200000000000001,0.36000000000000004,0.0,1.8,2.1599999999999997,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,1.0799999999999998,0.0,0.0,2.8800000000000003,0.0,0.0,0.7200000000000001,0.0,0.36000000000000004,0.7200000000000001,0.0,0.36000000000000004,0.36000000000000004,0.0,0.0,0.7200000000000001,0.0,0.36000000000000004,0.0,2.52,0.0,0.0,0.0,0.36000000000000004,0.7200000000000001,0.7200000000000001,0.0,1.8,0.0,0.0,0.0,0.0,0.7200000000000001,0.36000000000000004,0.7200000000000001,0.36000000000000004,2.8800000000000003,0.0,0.0,0.0,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.0,0.0,0.0,0.36000000000000004,0.0,1.0799999999999998,0.0,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.7200000000000001,0.0,2.52,0.0,0.36000000000000004,0.0,0.36000000000000004
